Actual_Sales,Predicted_Sales
11370,7637.0156
6775,6759.851
7675,7265.3
5707,7179.5205
9963,8008.705
4842,5577.3237
5207,6078.5747
6030,6680.79
8792,8226.891
5886,6882.7114
10228,8183.907
3817,5962.777
8340,7654.823
4210,6304.727
6550,6535.971
5599,6078.5747
5107,7222.85
5060,6532.119
7719,6979.719
8064,7545.0024
8286,7482.236
4734,5681.7773
6387,7353.006
7732,7739.769
9184,6945.132
6394,7552.232
10849,8014.31
10732,8251.285
6570,7848.939
3241,5841.449
6971,6993.9624
6058,6589.1646
6561,7146.1626
7085,7095.829
5292,6456.0586
14274,7683.2637
6988,7479.7524
10057,8749.096
12563,8749.096
5258,8990.156
5733,6264.2993
12325,8429.428
5712,6850.685
10061,9023.413
5806,7296.8354
9268,7879.0913
9581,8290.745
7806,6898.67
5759,7042.981
8498,6971.49
5562,6174.3276
5998,6538.7046
6653,7703.371
11003,7703.371
8089,6949.57
5304,7182.6484
5733,6707.4487
7389,6837.356
7636,7167.0156
6751,6705.539
8551,7979.296
6156,6948.1514
7925,7790.988
3698,7096.191
9169,7273.773
7369,7137.274
7669,7094.5796
5637,7551.546
7690,7226.4106
9227,7757.407
9793,7875.243
6875,6788.556
7264,7315.484
5509,6532.0806
6464,7284.7676
6797,7114.127
7078,7139.0645
4228,6504.1597
4743,5847.8643
8247,6725.34
6979,8050.763
6084,6450.672
6780,6549.976
8401,7468.7417
8183,7281.3213
5810,6182.859
7063,6816.8315
3843,7015.2593
3541,5482.4927
8148,7378.1963
5315,6448.1265
8476,6799.421
7155,7094.561
7737,7252.4224
7603,7072.273
10610,9815.477
9319,8036.25
7424,9037.1
4978,6936.797
10301,7476.8804
7797,7345.284
3221,5380.7983
3469,4627.9478
7652,7625.7554
3862,6498.831
6004,7619.788
11557,8925.5
9210,7458.7935
8155,7316.798
5885,6668.8867
7150,7579.3496
6967,6627.886
8272,7246.8813
7487,7662.2153
7563,7565.948
10802,9399.409
5838,7064.2026
10817,7674.25
7298,5814.3027
7987,7224.4204
4585,5557.801
6381,6667.8804
7613,7329.9346
6677,5890.005
7006,6658.2783
7849,7614.359
4934,5899.949
9897,7561.955
6231,7129.3145
5978,6895.236
4360,6339.75
10359,7789.802
8147,6630.5156
5587,6692.3
7063,7841.647
9367,7880.2593
5872,6052.142
6577,6718.7515
5663,7426.466
6934,7524.0347
5321,5835.622
4519,6602.419
8683,7923.2593
8268,7957.568
6800,7424.027
4990,5524.2314
13596,12297.55
6193,7223.2803
6107,6829.839
7846,7865.189
10859,10501.605
9956,8764.695
10211,9586.777
10295,7813.06
7421,8383.554
6696,6958.4883
5668,6994.635
8072,7520.587
11554,8108.391
13323,12128.962
5240,6820.567
5012,6748.665
3500,4593.8833
5575,5707.502
9624,9192.33
15133,10305.791
6470,7510.073
5838,6067.564
6309,6864.002
6839,7997.6953
7549,7248.167
7045,8463.995
9914,7921.705
7278,7049.101
4855,6236.7964
8914,8284.039
7168,7527.1284
8420,7988.791
9128,9255.811
5511,6038.5566
6458,7846.3735
4047,6213.189
8616,7205.391
8135,8158.063
8608,7520.178
9747,7855.4814
6133,6997.85
8454,7758.7295
4069,6657.8745
6427,6965.4634
8079,8423.897
7848,7905.7983
7786,7996.0107
8215,7614.317
7121,7448.835
4321,6275.3555
9757,8626.804
4531,6621.806
11744,8566.522
6127,6484.329
4542,6099.093
5568,7327.0415
6953,7397.375
5968,7147.5835
7832,7152.759
7191,8245.961
5489,6247.5547
12749,8847.269
3642,5033.4155
5695,5725.8613
6646,6866.326
9572,8639.519
11675,8246.915
6156,6958.655
5025,6718.3223
6670,7773.7163
8725,7930.184
10193,7545.534
6675,7150.1284
4957,6580.187
11156,10022.582
6189,7047.861
8455,8500.552
12315,10683.897
8681,8321.558
4531,5124.7236
4758,5405.735
5588,6220.884
10428,9327.395
5833,6311.2495
7296,8463.537
5942,6078.5303
9918,9746.177
7385,7370.788
4385,6067.2534
6312,6138.357
4087,5481.1016
4435,5577.2373
7743,6872.8765
5386,6316.2363
6059,5530.372
4356,5590.704
5968,6328.498
12787,10361.636
6238,7681.256
21602,20063.379
6447,6996.2705
4448,5623.8154
5317,6099.6426
8081,7107.7725
8839,8743.892
4790,5441.3354
6902,6453.342
8754,9263.518
6893,6472.5366
5497,7167.7915
5810,5626.06
7932,7841.502
7423,7799.922
5464,5707.656
5979,5828.2905
6485,7155.719
7310,7506.763
6930,7618.2817
5982,6795.9346
6455,7085.3984
9834,7413.7935
6576,6275.23
4778,5394.849
6302,6582.4336
9774,9369.932
14455,9738.908
6866,6959.5107
9873,8312.844
6066,6338.7856
5872,7381.985
6801,6533.8813
6540,6609.438
4519,5785.284
7353,8158.053
8546,7447.8066
8736,9008.448
9739,8516.58
7432,7142.546
6049,6516.8965
4684,5995.7236
4592,5891.125
4635,6904.006
9777,9908.476
7478,6732.6
6216,5795.0264
6207,5736.9424
5800,5872.4307
6901,7535.5137
4423,4489.3184
7679,7403.8535
4557,5392.137
6761,6963.7607
7047,7567.866
5038,6117.616
7594,7744.1416
3867,5909.6104
7091,7596.4565
11547,10316.36
5951,6848.137
5957,6501.1875
7624,7908.2886
4380,7401.3145
7422,5882.1777
6231,7179.8926
10250,10138.411
6028,6443.572
7813,6854.231
8590,8034.116
6798,7946.657
9522,8118.053
6788,7283.5933
9361,8532.353
4630,5999.775
4827,6568.029
5853,6621.5947
5429,7421.287
8602,8479.033
6817,7580.3975
3537,5080.273
5593,5122.9453
7566,7280.671
5874,6322.0674
9851,8974.093
4190,6148.9795
12569,10603.512
6641,7729.3013
4906,6291.8374
7088,6449.663
6234,6892.68
6221,6704.517
8564,7622.2876
5883,6526.0635
5787,6625.8994
6282,7311.093
7284,6812.171
8253,7568.8623
5486,6684.003
7592,7199.0527
5451,6515.1953
4953,6417.4893
8551,7691.1753
7502,7213.6626
7416,7964.7427
9226,8463.67
4359,5896.1636
8585,7378.8696
7027,7817.636
10711,8449.579
6387,6956.663
4541,5818.1655
6863,7128.399
5777,6501.259
7444,6746.668
4913,6282.7437
6909,7493.407
7785,7047.26
4108,5766.79
6699,7344.4346
5995,6842.0386
7684,7110.7847
4973,6033.326
6349,7092.336
8381,7922.445
5117,6676.626
12022,9468.426
10735,6997.421
5383,6112.3467
6151,7643.271
10590,7476.7476
5053,5357.8174
6623,5495.1626
6270,6677.555
8221,7040.9976
5393,6322.49
5923,6836.4995
4749,6992.427
7917,7449.1562
7844,8638.668
6858,7449.1562
7938,7513.519
6607,6839.6367
4673,6368.2266
6057,6858.5283
8824,8406.9795
9592,7645.542
7622,7606.431
7502,7844.463
9102,7166.1875
6218,7034.966
7548,8147.4067
5925,7637.8545
5835,7252.1685
9367,7922.6553
8541,8532.984
6908,6925.8755
9347,7187.203
9624,7735.6006
7460,7630.965
8750,7585.5625
5867,7009.618
6297,7538.289
7547,7146.7476
8085,6711.595
6507,7002.633
4954,5882.2847
6174,7067.97
9308,8772.604
8749,7569.689
7529,6312.831
5019,6472.38
8565,7383.573
5588,7500.9956
9056,7721.381
6140,7045.58
5970,6646.075
5420,6180.2437
3987,6358.7324
11154,8684.453
6829,7579.325
7856,7390.881
7466,7357.267
4435,6471.3037
4651,6649.473
6872,7126.8394
6806,7610.4346
4355,4972.0825
6067,6751.8794
4771,6381.1704
8984,7406.6772
7544,6572.6665
7667,6508.8384
7656,7912.3745
6031,6813.693
4889,6821.401
9374,10385.254
5469,6366.96
6508,6765.385
3343,4937.0547
7339,7250.269
7528,6572.6665
5845,6246.6772
5314,6939.071
5434,7073.5864
5774,6708.1387
6823,7356.3364
7005,9002.276
11111,8116.6587
2869,4955.048
6159,7269.684
3766,4770.6885
13983,9005.869
4902,6605.8247
6926,7557.8247
8533,7507.956
7148,6928.5205
7600,7262.314
6737,5846.0703
5751,6254.7935
2888,6275.4346
4556,5656.521
6046,6260.969
5314,6557.3267
7132,7087.623
6435,7310.7915
5527,6772.932
8648,7107.2075
5714,6913.4927
7521,7273.1265
8907,7043.8354
7403,7285.867
4824,6546.339
2933,5709.5293
9837,8008.487
10913,8608.441
6590,6645.08
7178,6081.4634
4564,6492.8657
8243,7386.8013
5207,5648.0347
5083,6431.3237
6032,6551.0034
4612,6712.3203
7443,7473.077
5142,6414.249
7852,8173.222
7366,6943.187
8942,8517.401
8058,9615.398
4957,6752.003
8107,7075.257
20569,12561.044
11281,9415.704
6096,7796.41
2924,4873.6846
6254,7212.689
9580,9536.203
6691,7335.924
5728,6150.0693
10620,11383.545
7218,7223.935
13725,11844.005
19617,14360.44
2960,6837.6465
8448,7482.9307
5325,6226.054
6031,7189.5454
8835,7894.748
5109,6402.213
9335,10298.358
9571,7364.605
8439,7617.9814
6959,7273.872
6898,7193.264
3097,5363.9946
8253,6872.2666
4906,5856.28
7215,6980.868
6892,7091.827
7299,7466.667
6713,6644.6836
5957,6854.456
5527,6489.971
7535,7135.2417
5719,5950.483
4081,6577.807
5985,6561.7754
7922,7351.137
5549,6583.4917
5818,6795.313
6539,6808.416
8614,6885.2773
6057,6616.3633
5960,7063.45
6004,5882.108
4857,7168.8027
7065,6639.4575
7990,6716.5527
9112,8098.414
5357,7036.265
6600,7874.4175
6093,6759.266
3747,6382.371
6370,7517.9097
8008,7092.789
4166,6231.0786
4932,5929.123
3184,4115.249
10703,7203.8335
8200,7247.673
8705,7330.8003
6807,7471.0684
5829,6859.217
7153,6887.057
5386,6037.1685
4516,6086.204
10298,7930.626
5405,6288.0054
8405,7414.4487
7176,8089.7734
15691,13628.162
5900,6745.6904
5766,6622.008
6745,7183.094
6478,6681.9526
8399,7664.699
4188,5979.438
7557,7372.114
3800,5511.6216
7794,6604.8906
4738,6239.2495
8262,7018.7017
4216,6137.3647
10430,8913.794
4740,6684.923
15602,16374.157
14480,12834.011
4146,6158.362
7356,7502.2383
4268,6636.53
6275,7120.096
5644,7562.483
12354,8552.894
6781,7219.1797
10111,8456.825
4542,7008.4272
7403,7233.6465
4698,6359.1724
9211,8610.775
6998,7243.6885
7459,6967.09
5002,6652.2715
7046,6891.291
4907,6423.663
8376,7474.471
9766,8598.653
5417,6993.237
8224,7407.346
9725,7772.192
7173,7125.5195
7822,7390.004
6340,7016.121
8778,8980.483
7629,7665.985
8555,5654.8857
5703,6634.0654
6879,6940.856
5740,6833.4478
9787,7813.054
7474,7047.4326
8111,6981.6543
6781,7102.419
8644,7714.0527
4202,6237.3105
7591,7592.0728
10051,9540.486
9419,8319.948
7471,8076.4043
5007,7353.2983
4108,5529.6396
13358,11014.904
8741,10227.426
8653,8420.071
18647,13780.115
8923,9216.871
8431,7545.4644
7634,7903.5244
8387,9204.066
10268,9704.62
10948,9714.035
11315,10155.7705
5574,7636.558
7463,7015.2144
6696,6543.0933
8839,8062.132
4217,5646.415
11129,10225.83
4619,7235.2217
4887,6212.14
5725,6545.8496
8990,9107.802
7179,7546.2236
5324,6590.4253
7320,7214.02
4937,6593.4097
5068,5830.9673
4878,6447.6973
4309,6022.5034
4428,5623.5996
5017,6072.7427
6657,7255.837
9367,7879.8027
8172,8553.421
8061,7879.604
5533,6801.2373
5526,6951.529
11084,9470.122
8722,8275.906
5053,5945.1616
5952,6390.559
3749,6307.092
8132,8149.089
4721,6411.3555
11156,9024.116
6063,6316.0547
2725,6018.4307
4891,6664.666
7973,8899.238
6320,6661.185
4995,7519.4175
8928,7531.9565
9895,7577.605
11692,8354.678
5673,6908.099
10320,7627.582
3069,5516.8413
6198,6540.4956
5589,7972.955
5189,7269.5957
7313,6981.172
5329,6757.8877
5589,6612.848
4599,6923.1973
5535,7018.183
9118,7854.3086
7156,8404.278
4981,7516.4805
5466,7674.4062
8374,7746.614
11874,9217.046
10679,7693.43
4817,6816.815
6160,7608.737
7958,8390.025
6317,6867.3696
5310,7245.414
6842,7942.5796
4357,7421.2275
6859,6843.781
10928,8532.397
4677,5513.781
5114,6728.806
4914,6077.053
7102,7547.5156
9554,7457.212
7287,7480.3027
7370,7834.283
13569,12204.945
5226,7207.217
11511,8717.739
12372,12073.701
7599,6800.4995
4680,6424.458
4183,6465.921
8163,6939.9497
5817,8252.955
6473,6956.744
6776,7537.1997
7203,6992.4766
9968,7821.3525
5695,6978.0083
4047,7041.116
8203,6851.6997
5928,6748.8887
7338,7203.49
4589,6459.67
4230,6535.9326
6259,6785.6216
3791,6998.735
8210,7069.374
7037,7174.4087
7118,7047.439
7800,7356.6577
7283,7573.219
8091,9138.774
5091,6818.266
7462,7506.5283
9230,7807.76
6475,6522.57
4689,7235.7793
4217,7177.9287
5459,7807.76
11290,9870.68
6132,7489.4966
6725,7324.777
5506,7083.2617
7840,7277.154
8039,7633.8022
5941,7676.8115
7045,7321.701
8683,7756.968
5627,6509.753
4894,6923.913
20051,10953.964
6246,7588.131
8409,7420.041
5757,6345.7183
5802,7808.5312
5875,6437.4067
4971,6435.1514
3622,6580.785
5500,6520.2793
7882,7021.684
16852,13830.99
8247,8682.786
11748,8294.488
11993,9831.252
10259,8170.6885
11023,10406.314
7751,7924.773
4818,7505.651
4477,7408.914
10698,8366.111
8875,8400.048
7611,7539.749
8868,7027.681
8181,7880.9985
5827,6766.079
4510,6422.8027
10954,8484.538
4324,7020.7617
5917,7335.028
7476,7106.0254
3444,5868.841
16267,12685.934
11197,10021.058
13733,12386.269
5782,7277.0835
6976,6596.183
4804,6197.167
5118,6538.912
6783,6487.483
8668,8153.173
6427,6176.6934
3919,6867.8423
5838,6120.041
7921,7216.4976
4150,6895.102
3546,5734.5747
6170,6612.8457
11958,9874.305
7297,6746.684
19264,15805.142
5149,6257.442
5110,7216.4966
6207,7765.5254
4778,5438.451
6180,5772.0825
3777,6862.8906
4935,6269.636
6113,6247.563
7437,6416.0796
7586,7199.038
4273,6451.5986
9463,7121.512
5833,5491.55
6948,7668.418
5407,6462.727
8250,7597.8086
8687,7890.049
11355,8674.651
6396,6489.957
7709,7769.3975
4199,6340.2334
4582,6259.2715
6381,7312.305
12887,10312.978
9368,8698.295
6226,7626.131
4785,7745.2925
4614,6934.1084
6754,6791.0996
6008,6156.0283
11631,8615.117
4807,6713.77
13154,9641.176
4629,4887.1714
4747,7232.6265
6501,6100.946
10127,8340.472
6893,7385.599
4708,6448.8916
6857,6349.073
7413,6777.235
8822,6926.487
7185,6896.044
6400,6372.7007
3927,6097.073
9281,7837.0146
5218,5808.513
4610,5971.6875
6323,6715.8906
7481,6938.598
6003,7207.252
7270,7221.6685
10848,7318.9287
9194,7450.0957
7169,7707.693
5845,7287.0615
4758,6761.4517
7329,7037.028
5695,6443.074
4566,6618.2344
7815,7302.141
7046,7441.9536
6354,7202.9556
9191,7452.438
5681,7209.475
6516,6820.2124
9238,6667.45
7905,7054.4883
5457,7041.7285
6862,6683.5674
6533,7069.9355
6404,7063.0757
6145,6942.4185
6088,7255.1084
9511,7693.8276
5980,7082.7227
4952,6927.0557
11783,8666.655
5680,6351.0317
3619,7111.4175
8201,7728.516
7709,7733.5747
12144,9757.52
5723,6046.0024
5276,7051.8604
6994,6652.9585
3894,5964.865
6441,6495.4536
8125,8079.9033
6893,7491.6074
6632,6778.781
6591,6645.892
6904,7022.726
3527,5372.603
5194,6673.8525
6973,6913.3633
6668,6365.115
5163,6517.569
6917,6801.975
8841,7498.6733
2667,6473.946
4219,6631.184
9921,8626.814
7107,7294.975
8701,7711.1836
9072,7592.2075
4733,6796.9907
7264,6761.111
6044,6952.6245
8345,7659.9844
6251,7312.6157
7931,7652.327
6843,6552.6533
6227,8723.028
8309,7605.433
6746,7206.6177
10044,8368.65
4342,6783.2744
6967,5957.436
14176,11072.421
10461,8457.884
6357,7259.4497
8722,6331.4736
6878,6851.768
7393,8700.325
4270,5217.071
7726,7201.843
5123,6832.562
9625,7922.6733
7564,7582.6987
6798,6809.537
7659,7684.4585
5602,6435.826
8222,8510.552
10622,8998.212
15018,10052.912
8471,8437.622
5872,7345.871
4979,6771.1846
2920,4998.052
10075,9599.026
8953,8057.6094
5919,6455.2153
7600,7734.415
3695,6759.479
10935,7046.4956
4944,6589.8076
8067,6752.8413
7208,7018.192
11935,10541.273
3998,6215.891
6931,6771.4478
6437,6489.013
4682,6899.904
8065,7451.27
5402,6505.851
6602,8232.032
7054,7761.1094
10335,9670.65
6544,7357.0547
6483,7290.1274
5621,7074.014
12268,9866.997
4452,6111.0894
5007,6246.7734
10289,8096.247
9321,7701.3647
9711,8189.8955
6190,7478.4927
16128,11604.928
5821,7602.2437
5142,7364.7617
4903,7217.4053
5800,6948.768
8639,7717.74
8460,8220.575
6763,7032.891
7247,7396.2495
7648,7613.991
4041,6981.3857
7381,7120.4263
7987,7296.8096
5163,7331.723
7725,8110.5312
6506,6689.7285
5867,6517.852
4911,6760.7124
4484,6166.511
5363,6027.9253
9929,7280.389
8975,7881.241
10321,8179.362
15096,15116.002
5401,7404.856
5087,6859.166
6870,7580.753
7418,7701.1055
9449,6876.2173
4058,6374.073
5908,6689.5024
3641,5868.482
8731,8544.025
5559,6912.1963
6300,7967.9116
12896,11063.205
8931,10699.548
6858,7522.367
7554,7983.0767
3285,5946.9194
6498,7084.4683
5356,6135.073
8579,6774.812
5459,5787.4463
3291,6188.3115
6350,6601.2983
7722,7145.6714
7760,7150.6772
5356,5855.672
4718,6329.4434
7363,7318.7173
7323,7369.741
6917,6774.1577
3996,5203.3286
10275,8476.089
18181,11302.786
3713,6416.7515
7194,7232.9526
7223,7632.1978
9031,6842.641
4611,6009.489
2911,5022.4414
4673,5821.784
7589,7507.314
4409,5492.0737
8528,7442.018
8374,8787.6455
5913,5935.3955
5407,5196.777
7091,6905.6772
6550,6527.6934
4479,5972.1455
7658,6720.8896
7639,6742.416
8693,8346.443
8626,7569.6807
10400,8326.953
5691,6888.8613
4192,6297.9204
7704,6494.508
6674,7113.6685
9616,8125.7896
11171,7987.4453
6260,6328.912
26919,20085.418
6134,6533.351
6558,7840.535
13265,9365.075
7498,8001.697
7564,8258.217
5002,8176.4956
6249,7577.5537
4994,6957.011
8437,8421.418
9859,10926.069
5368,6439.2363
6696,6573.1245
6516,7988.282
14315,10409.065
6307,6633.387
4938,6213.164
6618,6101.3057
4845,6526.671
7183,6804.2617
2300,5245.106
7242,7343.296
5852,6445.9126
8517,7471.69
3444,3803.614
17781,13221.392
9772,9431.245
4550,5491.2856
4880,6624.384
10348,8021.325
6728,7340.4565
6686,7213.289
7800,7459.584
5827,6904.511
4649,6286.8555
5227,5029.367
9749,7891.556
6598,6865.079
6447,6191.6826
8110,6504.788
5879,6828.736
5261,6481.425
7042,7591.387
5127,6668.6113
3052,5490.416
8904,8246.168
8813,8350.983
4961,5478.312
7573,7269.623
7508,6647.0527
4369,6569.3467
10594,7331.0103
6921,6678.59
6896,7224.962
5171,6816.8237
8411,7963.9136
4654,5489.6006
4901,5990.8516
5585,6341.3516
11291,8435.299
6082,6849.0283
10236,7870.3516
4423,5623.3384
7652,7551.5166
3699,6276.847
5703,6218.3003
4158,5990.8516
5302,6860.1533
4324,6515.819
7546,6852.5806
8021,7286.176
7236,7142.7974
4589,5426.049
6057,7263.681
6728,7671.792
8855,6947.747
6508,7524.352
9509,7986.43
9433,8206.493
6835,7741.1875
2786,5428.8203
7588,7045.3623
5273,6199.794
6758,7115.353
7684,6994.124
4823,6428.1787
12452,7546.655
6683,7353.1377
10742,8721.216
15859,8721.216
5601,8882.404
4850,6209.011
11717,8360.157
5324,6569.9106
10179,9010.892
5061,7036.7954
9214,7851.2114
9878,8030.705
6719,6675.3115
5138,7015.101
6394,6882.1655
5745,6219.182
5820,6450.9814
6137,7663.033
11881,7663.033
7610,6683.0874
5154,7154.7686
5822,6678.717
4990,6677.3867
7294,6906.975
6738,6674.198
7740,7765.2983
6436,6905.4375
8061,7662.0933
4143,7087.514
8860,7312.946
7299,7094.56
7239,7051.8657
5788,7659.9214
5975,7153.11
7742,7527.499
10357,7848.113
5546,6610.065
6754,7055.4434
5329,6597.3794
6048,7024.727
7037,6918.3047
7002,7090.874
4389,6437.614
4912,5820.734
8057,6693.999
6418,7754.9126
5369,6470.927
6415,6521.244
7685,7245.3833
6387,7021.281
5630,6246.067
5648,6722.5537
3486,6789.147
4764,5455.3623
7532,7273.7036
5340,6416.7856
7214,6805.694
6898,6920.655
6475,6992.3813
6632,6960.6187
12308,10413.402
10538,8031.2925
8217,9132.463
4173,6964.0337
10389,7459.248
7114,7215.4224
3029,5406.3975
3603,4648.2026
8732,7495.8936
3797,6249.766
5628,7329.8667
11451,8897.62
9159,7416.0796
7767,7346.581
6098,6690.186
6312,7319.309
6360,6586.774
7027,7218.1494
6847,7405.273
8329,7465.587
12862,9371.529
5282,6960.2354
8565,7478.838
6525,5806.4443
7340,7176.23
4866,5529.921
5955,6673.185
7008,7201.103
5097,5910.26
6024,6631.148
8093,7354.3184
4898,5872.819
9167,7388.049
6528,6965.993
5050,6635.1953
3668,6308.174
9838,7588.794
8451,6537.5723
5880,6574.053
5146,7520.301
8103,7852.3794
